CPUUtilization,DiskReadOps,DiskWriteOps,DiskReadBytes,DiskWriteBytes,NetworkIn,NetworkOut,NetworkPacketsIn,NetworkPacketsOut,anomaly
38.52186450438134,35.50106044481453,44.61593861914234,1048334.0241648488,896026.9127762829,585683.6684477101,612892.0989126337,306.9834510486115,336.66598901749916,0
45.90368664397922,53.16727274828806,45.28897764750618,1034057.2583571089,1202052.660632063,508979.1905400521,574620.5678121014,289.137451200528,278.5563983260747,0
26.86137834641962,30.730508787761035,49.89561534712411,957385.9135634243,1169572.5892098113,454029.6053480452,608379.2788038012,230.40085454425275,409.4428005376169,1
31.306687595323705,40.256401301231406,28.254039412945296,895429.644911441,1000335.8952724385,635979.1595267585,567201.9301840421,287.37849551955657,292.79995396561526,0
49.64389325062771,63.8177798279015,70.51216528727072,785788.8363656625,1053705.6772402856,511090.1387442305,452911.2128800604,277.13535823773157,300.48771907688,0
36.40801944326256,64.12291141883841,36.93065468195887,1208572.9304424825,979361.423987839,554469.3947116393,578057.0573446163,321.73089349904484,249.80175039457282,0
41.270932207506256,48.83259424436454,47.20715564814394,1290185.5915299319,934331.0054129392,248033.55395974935,423122.7513515772,292.97494356331447,242.12498510999228,0
25.6553515663821,47.13713807421459,58.183968046464706,867952.4089077569,1303349.3505740971,336209.2586851698,570248.9389231342,283.74173700626267,299.12457689360366,0
46.356504303216994,50.66494030860704,60.92316043079306,1058802.5704407617,810958.4890701113,530657.1498066887,546149.7164890328,319.9278042816619,360.15054535475264,0
41.36720551269397,75.65965059663222,37.3583375421764,840095.6497741865,798824.3074865437,407647.16600011766,570860.6415394155,221.30982268296103,254.17404735274627,0
46.54541944640439,51.70829313506447,43.386350701705005,1260039.063571982,981702.0009770319,494578.1057559849,438408.5394625318,310.3514968482742,297.90294874557776,0
37.06410025318129,80.36974774037199,72.93248231315161,1043292.5705846857,1485384.7025704447,582902.4352038829,514717.80782016227,347.87839425272244,303.7284907418297,1
32.115617714762834,64.50159260633033,53.608818026039955,1196554.2988442266,1467327.073357244,342382.4664363209,534622.2028520607,353.62101165899423,308.47374390467144,1
48.47263182148929,69.3787181354288,45.02211340157987,1138253.5279800503,1147831.2374604344,545717.8430052606,433118.88802862144,403.63499097411216,140.41588431138277,1
18.85378705793744,42.364475867488174,52.27592511933997,861960.8177128698,987035.1220434501,412679.95894927,615930.92064903,237.8001962076475,345.28626429075564,0
32.4276078886313,51.39967126172569,77.62365642416637,1006781.0132325261,577029.5243431295,562246.1665376392,636349.7530220457,344.42403614333267,275.2393417739034,0
47.366482897435105,53.89808102298184,62.31661441341744,1031090.273321583,1177980.6587739554,439432.43896430725,437244.3534140795,347.6095746160987,350.2181140130672,0
18.87749763930372,22.21872613991875,35.33383100333495,991187.124610116,1323959.9424551544,542660.8464690364,253913.53835625204,338.5455894260388,343.5204094233681,0
47.1985846797164,53.72551836721096,55.19736055424415,1059237.273835968,1103339.9977343194,563996.6264416381,704705.5466224971,285.5443881123289,343.1446281578836,1
47.97429299000346,42.80627909299364,38.76415720028247,1104148.8377856736,1003388.198444121,564026.4575442253,507837.4183336012,300.36118087658593,357.9232898044977,0
44.88247284563745,47.50833714613651,52.01812711337459,889186.8308017616,921532.2182885382,363162.3694014931,439621.3829200463,331.0851244874328,362.7122561819605,0
35.538596792632895,50.43217348349935,75.44241858328219,933895.6300844112,630762.217140551,584715.6141015321,310100.697792712,232.8441955912666,312.9085142640748,0
46.86726216390091,37.644779153616135,46.30583577628443,747396.5926750771,950417.2196809783,766969.2639446654,376501.8224280893,306.7401560902065,242.76737239628088,1
42.74720905815015,57.08981279099271,50.610734349344874,861315.4172700272,889028.3704592696,515341.34655202075,479066.3772400829,326.61124612082256,279.99809323763674,0
37.107999306761414,73.0777087668782,55.67724050704033,1037039.9619883802,1035821.8731177375,477578.7420384663,445465.745093884,246.8037723562943,284.29717252848366,0
27.119626133554064,39.66519252365575,27.252149125216388,832942.3371694686,754631.1884253053,466942.38204907754,550748.7129900146,273.54050381164035,308.7265537259782,0
45.675092103924314,61.82612196448057,40.14289140841317,994010.2324770212,1116402.2023939309,671396.4356951963,504355.30979412614,338.8127354952065,329.1549040180363,0
15.72111014233711,45.89033218510452,62.434340982706836,1045538.420781646,940125.7088483681,628622.0599969301,667229.6206960997,413.3488646072617,350.43628115628474,1
64.11691539506643,52.63880605315775,63.64641938261903,1058037.1052217581,396496.1652516187,434812.89402281994,462243.28733866365,352.589945398183,329.16019211071807,0
28.8685781066411,46.610575373231214,81.5511121465875,932016.1090659183,1002246.637272078,542304.1592202173,600684.5756977536,232.4097193791921,367.3574995142372,1
51.862497325809116,58.17111953687617,50.56917351502955,1246446.3680913693,1175877.7570334643,394487.6232317983,499663.35825910757,365.7179431059454,327.4191511152281,0
29.190048626887187,51.34325265600292,68.9626281203324,1209656.7684354484,836167.164656872,640625.1253278912,552809.8993661776,305.0782780927051,289.55897842434615,0
54.27180023698503,51.35477047706125,47.733929042753964,1056772.9559847282,1071760.4112031984,518757.33531236794,611473.5533087086,234.51966455116747,233.56071259420116,0
40.892639822993495,50.506211029273814,50.75319375754881,979091.651189991,1067423.4876713026,532270.0201590144,354726.8748170842,240.4617760750716,272.73735065066006,0
21.126182338754774,57.99383760964111,47.72818075563832,1384514.9247148249,849380.2751315403,490741.3355399206,469073.8569284779,254.00430034226233,249.03038224269687,0
29.100960509506812,38.23142739869777,63.60455917903707,975125.9870574921,1004724.0670809554,457644.2503755443,397453.4646186074,266.92400427188795,273.5520500737707,0
35.50874277464499,69.05340049439863,36.76691492254997,969984.1821496807,1137815.3559388896,341879.7407935015,543480.4552142617,239.50495852556543,307.013398553011,0
39.02451144686017,35.88642145060876,49.77642463648467,951077.6864473994,877432.2533881398,650920.1951308495,625865.1961893042,340.01955752877893,299.2166417395118,0
55.5645248568117,41.17751598919689,59.29017545852055,956505.3110248381,828596.1602698023,398095.35211291956,675225.058155092,335.16768455998084,273.50020784140025,0
46.110802175246135,46.85730258320523,69.46770779676727,821540.8586947927,511117.8944401794,525438.1995661653,642266.0756359105,246.9492833731913,281.343919930713,0
27.434668143690516,34.711461936061525,39.85225709225709,1049846.0334161844,396317.65902371344,401061.07729765156,520203.5783496624,325.0544266418506,351.097869083346,0
33.721908590749386,49.65241225020942,34.59398724900748,1002675.6866422568,824355.6920474761,607814.5740685062,504863.1127548823,300.67346750538036,334.9911717792054,0
48.86156331898206,62.50324424478542,49.55267707160078,1193522.0158161148,1356968.8541383753,508550.60794566345,380525.55544038635,358.63292313850076,242.33389348785974,0
40.20033834088302,75.1791912243026,50.82623279380185,976194.3355963237,1038465.0045043434,591676.5702076885,379959.06891429203,306.76763309482635,328.12561316975746,0
48.38832120882737,86.03792025757167,38.009297194797945,778913.9133531795,1206107.094448172,230656.3955520066,608274.03870987,192.1979917096052,316.9037147188555,1
44.01798776200064,49.99314254889163,23.958683836934846,971393.2796699023,1221538.8493915289,568197.3538983437,618317.4648618905,302.8824490725928,198.86435119523196,0
35.37457990674427,50.43390643795561,72.43892280775077,621107.0459178942,1144417.9050151024,330745.72300669085,502136.6477707597,264.56963515739136,267.6113746516209,0
26.424192125787897,40.59659523594455,50.80125681090951,1106876.665041484,760833.1613286766,411522.17788842163,498020.3400840168,281.07674252597565,231.4851126118063,0
36.893258678598244,53.46159254535469,50.36317630426574,1344947.2994222357,909665.3069740618,550113.1539518528,529708.6293098935,379.8519046831881,304.40262385260525,0
43.65151418116644,58.692530127873695,55.818205022932574,966706.5368707797,854874.0021784282,414701.1536452409,418498.27403615665,324.8724096035602,331.1697786733912,0
43.531801386640716,51.80794018669894,48.81598341130297,922274.059570404,1081390.1372231652,529115.6725703367,373951.26211294474,275.6599518297607,303.6685858764634,0
38.67546316283246,82.25532782175384,41.4723593142448,1051615.0610752453,665075.6794389702,676815.5554558387,376759.57100303436,294.0795459205054,326.4083858050724,1
42.03492055877491,33.91192535770663,69.02783488001805,1103031.4711514653,1194288.6518282956,436173.1617275924,485943.33644803095,317.6221844756785,256.5221206638432,0
33.47069701181182,43.31046903128258,39.90023574129293,1226078.0725697784,1005006.3768616421,527998.3225463785,441326.7451523012,261.4179868525522,282.82633147814613,0
45.748659623747855,29.531827754359064,58.540275702471334,807411.7335989227,881517.1340379406,560098.9178696638,681350.1171411808,221.591656524215,237.37101268058774,0
51.441232911034874,29.61238464424176,56.245184072588046,1326484.9924236257,1291550.6119628176,515447.26113267406,461743.181307273,312.25335311830986,215.86534123749905,0
20.52319237786852,44.57776426355618,20.690511486939524,758211.471965316,1021052.9657560783,386845.31095983787,260363.19189786763,324.13865206931246,332.34292022307295,0
62.233156973225356,26.324567760921415,44.13359365667674,1209540.180484911,1356519.3198768503,532261.56636593,476450.52000514296,347.05257541582364,268.7222140949066,0
25.202430076904754,36.469066727671226,38.98079675830836,1133465.7498099273,591649.3794919173,530883.9319570776,553983.8876005805,349.8516152259314,294.3704771039578,0
35.99838125006538,39.84769741479077,20.36347973460911,1121143.3604350362,1188602.34227288,509853.48762029794,459530.806337703,295.21541598998664,371.37243372409574,0
37.9585736598949,42.37123057693793,8.847245971955672,998003.7005126437,1369631.5434068735,563536.7018060894,606575.8109003407,306.88005103643286,313.9517441896166,0
38.81768943158866,59.826104948162445,56.812304765647816,842119.5087741113,910094.1710364921,439468.71063411643,357942.38724141975,238.60206685007768,379.7443928750905,0
46.055685908568485,34.8085827925604,43.65370447290907,800186.5555014169,1132839.5477194693,560311.3821260207,591044.9517755681,250.09337698388714,388.13457920037484,0
51.54216061044481,70.41773353688657,40.52214133273468,839199.1274187356,1380314.2951261771,419540.6286928774,475703.35813204746,270.61793071155944,304.24816813965106,0
52.040683923122444,38.1175505679636,43.93600110946757,1134295.8046564665,988693.9582460967,707000.6217685321,453052.51145821676,302.64981769474264,289.80877961858545,1
36.41308703450232,49.93053067897649,59.07386336602573,1218163.804382548,987881.2122786172,499826.1843724224,664118.9919145096,341.2462330460574,360.7076907386146,0
46.83667550695277,64.84649166483253,63.35417451269013,1094625.6022760847,863152.6444460151,454740.6351405909,402758.3509993644,270.2291546835817,254.21539126187338,0
36.44653788047802,30.384290589026868,50.22034642535836,1132394.7261407017,1310999.165597906,359796.5421415577,443091.3284764545,419.63768630517177,314.9936943290775,1
36.40371825238166,50.53915679492032,29.59571082580629,894975.2765649846,731911.360254942,456464.95432858815,408738.22564649844,303.2762471899267,285.66808454154807,0
40.391661089925776,58.2785746345397,61.089346110099214,985219.8565813545,1136419.4969725169,475458.02826047793,556853.5567912604,373.56639587174345,373.31332708506716,0
33.75262673967235,31.040776267146637,41.60231431327652,894202.0448672809,1008082.7395801782,387735.0610514507,709679.3343089313,242.90780376940887,244.24567351171171,1
33.41593210127461,71.02240023693247,61.012943883282375,665605.5849369875,922818.4834372968,464959.0442081693,680519.8403838271,235.3902848074279,329.96566621799457,0
27.073728190677762,62.49830328355834,33.995415678105715,676439.9906193558,934582.0238276818,539799.0586963,487245.87134869787,292.9832301441467,275.1812393731563,0
48.73128988446169,39.49800576531525,38.43776999032544,1337475.8460438312,1031222.6343851143,390871.2677507419,403274.1414246313,323.53961420160954,228.5034859798675,0
28.31260404729734,53.552597684912456,28.34874706252099,1086184.128897629,816016.5737812596,434523.37901216553,569414.749411829,307.6423668067767,294.0241956766247,0
39.78036948671872,62.0918946166097,46.866830026569936,807889.0708195766,857682.8139331434,552927.2701844655,375108.15587988496,246.04518137563073,346.42874030493897,0
27.151231082749447,74.49669598360114,44.22331370929757,1282314.3908747423,1080971.4782243043,610849.8597349102,417306.7228308169,355.24555472957263,191.65027683334284,0
56.49883084281683,45.62544422118257,47.67026399252406,1277071.0051984924,800927.8861066778,484513.60187650996,450515.9251576773,337.3555246070227,277.9223690268564,0
65.69397751638236,33.039765781830354,47.3161969872298,1021669.6545492102,1034497.0989412935,618182.976192794,471667.4017046884,245.5384532110994,248.77637694362465,0
27.087426052771214,85.75087477743439,31.6817714819566,1221903.5982534015,1576514.2123452215,396857.7782143707,548756.9452438871,225.33388207491967,328.0709984642036,1
28.163129306565537,48.971424924443326,56.76301210094165,1050178.3129901532,538085.2114091682,436845.5503782393,420379.0910169876,284.59335321101236,218.31027084306885,0
31.58675696770781,68.1649721270756,40.255402144630935,1371721.3496061428,828951.6443247966,583174.4440788429,266962.32716095983,310.5081479538714,244.99089774666876,0
30.855786195348642,44.98698937586657,53.66812476411576,903331.9712187606,1041065.4116920246,416064.2274273443,260348.36083006187,294.2608951129569,400.95401711277975,1
53.887373667452934,50.437348140855974,74.40197431117187,799507.216780572,835661.8983106441,655277.9576332374,430092.37157230836,305.6118402286447,345.04697786195106,0
46.50532527444198,31.98152551909477,59.71727647877623,842477.2810472023,1046191.2488174175,541583.0930539046,628380.828053939,232.0477422578299,257.43817537862265,0
49.03971108977092,59.899675317257206,48.43004256995949,1127591.5751317204,1221117.7004128776,405148.61746524775,386027.6663430192,315.9222162098333,229.55163647867892,0
39.719021668631044,46.872095831973425,53.65416119713744,645341.2795232749,1002324.741308652,339424.7459472807,448042.3646216423,342.3483985685342,276.5338557584022,0
55.646248858493195,45.65146820217735,52.0377895534548,1181546.59788516,995165.0703234605,486041.4619549427,281527.93090692116,160.80734916002098,274.72786581632283,0
37.327078183542106,39.4552734667477,34.86314621376352,829298.8851406403,903959.1577758379,386933.4115527038,355057.13194644055,342.96296135363474,288.1531274232412,0
35.84672355345016,62.263113410540896,66.94598982276342,1059366.4564523809,977548.1190831045,407455.8102238671,524196.94553404057,270.805807543952,224.92830782645262,0
42.39712953404901,63.70740651196551,61.2460569315877,954803.0160128686,1235176.6367391981,574176.4268453699,537404.8161131763,336.0423081530951,270.5604776406254,0
31.997210401485315,61.62717882994353,62.23006261594845,1395955.8149812222,820163.4131947213,540586.722707304,558678.3690194152,230.1628472464721,235.06768041064754,0
51.678347246755614,43.155156496667395,47.843057338354825,880711.9527566278,1279101.8685659787,502553.79139399814,538308.3177622983,377.0900274248133,363.94111304072595,0
23.044903987132646,48.21848929031369,46.567021358146455,1439224.31530737,1039090.232398577,650484.8191655158,294213.6887298876,293.22399316982967,283.2435534146321,1
43.582615645218,45.56543497775679,59.86657635848505,1225925.502788215,1126596.884458097,613672.4252270121,480290.71088464814,337.6414080577324,271.63436487519243,0
38.28265607460619,72.20813125727724,34.7191917845918,1303928.7184618183,929080.609180447,631806.6437876477,507026.772079281,370.9631881333979,301.3273187975444,0
28.691538334013277,30.244494338914897,37.76426363755303,972505.535925991,696389.0247205634,531119.7709302204,410703.18259933766,299.1960674356538,425.1441297174024,1
48.02520792589743,57.11500679274571,51.12730818877913,1058102.6188042902,990760.1160872198,573686.757642347,495238.0225879745,341.1622132212266,312.7942837240955,0
45.08166653064923,60.78971771759523,40.27430154817152,934678.7755728748,826431.9636656262,548339.8935721671,518267.6076313892,315.5480869161266,321.85203359035347,0
30.746951358584397,55.8922735027494,65.64792964977345,1258172.7268420695,980010.1105444625,476644.7741300587,595908.2889556203,266.26430953980844,358.8467706827106,0
46.67569712712562,49.49970484505406,59.15012493869923,1289469.6570149485,788668.2706360158,495524.8026464757,425954.29020053276,229.6495022644851,299.3727537127558,0
41.860182495361435,34.79615329267797,32.705795694622246,636131.8496694523,1118018.504310086,578835.9352012539,791052.932201558,204.5682167582722,334.8663456129503,1
43.62824624953141,30.756522298176275,55.075061370095426,1221900.9392085194,829392.2426734301,415340.23303295684,660112.5253692243,286.17226339896973,296.11851757976183,0
34.359955546896266,51.98005951746323,55.1903448134061,1137628.864659635,1028262.4357132411,434245.3242538872,533625.9287747304,182.75690094872743,290.37984127941036,0
37.32764425805818,57.327844652739564,76.70432311115643,1160533.845833738,991044.560107579,506641.37310037913,537677.1146348449,256.7598670758173,324.1602855294329,0
18.487069751142364,35.90472580082799,46.778286590409515,976221.0038551226,1214566.0882643107,407205.0607503502,509597.17038391076,363.0091652554393,281.8967577303827,0
35.323351384299244,53.25216402552087,76.2827813598498,746849.5565157298,944727.0990994002,554673.5807918579,556067.2919636469,351.79378745103963,275.61597056167125,0
38.78895751593352,61.88094486421848,46.21476787445576,1098869.658090762,869542.4511222199,530887.7585940312,524084.3700576822,238.65489195176542,203.5755967782854,0
43.45941053611654,41.77231113987274,34.294929606953275,1082727.6756365208,856311.2830462556,441849.51634139306,254541.86144360533,256.9804846393974,285.82594803889515,0
21.882909626739448,43.86014543757587,41.49956636552696,902125.1286381352,845881.2648966358,671493.0495218585,627142.0918562387,230.46454279092183,248.25956713161696,0
31.596375225183444,48.04855615794112,43.752545718794636,1173412.0159816681,1284727.4732411946,519843.9458959645,572433.8257404382,304.8682221442074,311.17819287224364,0
31.52885100910379,39.31250151963783,56.13203216775767,1014345.5871931553,1155905.1924058874,645270.564685974,432581.9204045404,318.0857845531715,214.9916778205484,0
23.105722315922165,55.715142798320116,58.31566063909344,1254104.3656017545,1335532.5851164665,487755.03445532813,534344.5551095322,321.51434595648186,287.56967410126913,0
56.6694823028577,35.23059164034266,33.63568286510766,1075984.3102655087,932550.8731512142,308627.3581580945,448075.2412666926,288.2974079344988,292.6500131508246,0
39.640815816646345,42.672840225383894,16.596867347450427,1396556.5003789978,907649.5963706706,362227.88132840215,521818.6641723821,294.7529714286161,237.9819949251292,0
46.3199775456441,17.242177731311344,45.20686658522848,1459877.447003746,857241.9998245107,538049.218180384,532205.589579897,280.91255533976835,320.900956957706,1
37.78106718681342,64.41013914078572,63.24022046774946,680271.4467853114,831022.8809642452,495597.37802137627,431492.3540706278,241.05185647139626,205.2142763332155,0
31.57534956537894,32.30305772347802,55.14023505432249,693489.7592242366,1173176.4294400539,392999.9938415634,430501.56422166334,231.9090085952296,219.14728114625882,0
40.33800772536926,50.54140291530493,86.04146996960732,1324741.156582918,1404777.2982700118,657503.4326844157,342576.7547550465,262.7741147316368,262.1451366091618,1
26.892549556494565,68.13113835883179,68.95366001233866,1425251.718498277,1169378.8408626586,653910.8058849876,533888.46071682,219.0331592854167,262.6809649025016,1
34.590879732451604,48.02365395803956,69.52504982038506,1332091.5747321749,940589.2440879978,410950.1420729823,477625.24804453325,307.50918912805525,292.73848577804057,0
40.070959363897785,59.21987843579062,47.63270946108028,1217922.530786485,1135576.8448773355,264719.1681269061,520617.16165677755,203.48683000931362,302.5759110820945,0
41.13158674934969,46.98604653431657,63.445774398161674,780614.6590812329,669791.314327274,499789.14847699885,709315.4755230986,253.84334223867944,248.56111845121967,1
37.25984511998879,40.95593254337376,35.00732353355314,748191.5857239111,885911.2058883496,576034.3549612082,444453.9036391195,274.1171303791469,386.6288343870339,0
57.68855671035167,75.92835256139801,56.294127811628904,1116758.5930254697,774042.2602096304,456919.84323745535,591646.0172264546,273.26991764454215,402.26719573778314,1
34.009368561263315,44.16456388160707,64.2093747767166,1249659.0687811486,1023842.5488109258,542279.858121285,477780.0271075589,345.369340649181,312.30334068825465,0
19.091482754873937,55.29669323476867,52.42112160068659,1073321.2006946357,692993.4264484739,520837.93002136936,385345.46494375356,307.22208524646396,322.5215526843322,0
51.22716276515795,58.21821432840025,61.36645477914614,833547.8415787653,943057.1934996612,637317.7838487889,545987.3462226304,277.73750301811106,283.27356598402883,0
41.59934357812946,59.35408097433111,42.410873759216,828050.006523295,950021.2651160386,601650.8876974996,589094.2256232856,243.53921206125753,307.47943417043524,0
36.231638161566586,36.87512185713531,41.83496114737609,878289.0280943345,893780.6229382795,609814.7650788655,501493.49836913316,297.9333607429638,279.84102807372363,0
33.12871993061056,65.83339082811494,27.099402953902786,957928.4397967183,984469.2077434778,522077.9494636391,440261.26000640483,320.67331053496486,264.51573658963105,0
25.28972512460724,38.69379011271782,44.97196786922593,843716.4248515253,1075590.719373065,415787.62416406407,533276.886986158,254.53115864125618,308.78515181391913,0
48.048848330998744,54.83056699130118,42.604942776160726,1302818.8430855272,787419.5256707842,605556.1026770753,545733.4249873905,250.40141585002695,415.541995931229,1
40.02951701710647,43.06764405526631,59.08387458865408,1195868.3890679637,1062143.294901194,454959.13906348293,548705.79172602,287.49538800296125,298.00543041429967,0
22.66410872611384,61.76308773445962,54.51414655931388,1155050.2692287392,854959.6498330848,496766.79043750395,502934.29595758376,292.53253118017415,220.2134682207251,0
40.336663118844335,37.422689134394446,56.524277751967894,1368844.556703347,1054683.6083332247,374607.03919704485,491504.24257482105,315.59781374555837,286.203153327968,0
40.04818452337327,41.331243656519405,60.79666164675916,1158897.4720998295,1303224.6073330385,449947.5037693095,591412.9559367809,296.8018468686746,370.2075682502631,0
47.353819057973325,72.25352604990233,75.38816241147954,1066457.3196870666,944551.1428504715,400627.16162008373,382941.804615763,369.5337250143262,315.2144043420171,0
44.98266922778354,41.0164155934709,26.585186402951823,1137661.8470754388,716381.0779769925,592454.2022499299,454537.4621627311,297.9758736367489,230.45243103602556,0
34.2970811127776,37.55418550386816,40.113570395569766,902615.2913088701,918457.1209265039,635737.8410673882,610758.8585590973,246.53613193817063,256.4639656053172,0
50.725139844304465,51.53965340755933,49.558758755404455,1077881.2760215246,861558.7025109809,602594.9451614346,614633.6414742967,365.46117073314406,211.3745357931386,0
34.86280989097442,36.736811569209316,43.476698606355534,1012969.8145309716,1216376.7423461354,415406.1014403632,479447.83391896135,276.6820518770313,331.80228536500863,0
42.53092591370374,59.82426822368918,62.71046650100321,809515.920854634,570136.9407385401,408124.7630856772,486239.48066809215,214.56026211061425,283.7353889373622,0
30.643810281192156,54.251346320646654,59.490162928582905,1103911.9493153498,850983.7367057415,629833.8833109061,439880.3833091832,297.5288162794154,307.71153061000985,0
44.10596466878054,22.25447967485073,62.715366093518675,1298260.6667877606,995662.5231955609,506483.42488900054,532261.6976298381,332.44673891603475,262.4297296875334,0
35.76268131936534,61.091860578903606,46.825740757351824,1328301.0302186415,835404.0016981813,680379.6523844242,721461.0868502631,329.4041435327427,313.4744733888356,1
43.26150249112345,57.72157226346254,64.14629294063967,1021614.6203459706,992842.2458070719,390787.1898712015,537268.5258756346,354.5797636259123,282.4502314148653,0
38.28537677834941,43.454121766724356,45.7652094705218,1099218.6414748412,746962.894056574,666638.5621374524,406078.3337222936,341.09579129539253,240.89571925108203,0
28.651904182646277,26.056822867453402,65.1607014922569,1311051.145501363,1213403.953414137,664083.5589714344,405600.868415884,332.0134512471271,297.2942132116983,0
35.3875033947001,35.53143840672998,51.904264600467016,1007960.949834976,1009436.3378479197,463233.843878728,316366.1759896113,192.71468589470973,298.25774532415926,0
60.64397413975618,84.46578129447325,41.270940123027984,979248.3995350659,953432.2334986884,414965.11424863565,725974.3309284414,310.39914984062517,298.39635566017074,1
32.31364097501754,44.99841018754181,20.86651698701099,1186300.764845966,877948.9619744614,320317.8624087449,638462.1549706131,300.6446508152001,321.63121948900954,0
44.41132104005216,41.735629497315664,27.029260985902003,827540.9137861676,886227.4051089048,457802.70385184383,553987.2171352768,343.00918054293385,355.3520359709569,0
39.1949591232157,45.627289116251866,23.73682769287742,1006079.563761341,1371206.1844812278,660682.8831046508,540247.8466731197,267.416246646921,292.4574564770683,0
37.158380053960926,65.32075630718049,68.33889138986478,1019008.8082936086,1337169.4045668712,670008.0807323211,489524.13599516085,295.6277019796577,325.1062734837215,0
59.14188464382232,31.8854851018299,47.183041594151305,957727.7292248239,1314832.6471820918,546824.7454817051,506285.56603749713,279.41165711251745,288.8759367877848,0
32.86223228024763,29.680542200218714,74.63978235062908,950079.0342011461,1038674.899181642,365910.2428504989,515089.1124257848,287.347309220316,346.2656625023671,0
59.37510224893916,84.7511630224244,49.75695686324932,790134.937135258,1121406.6275756895,679799.6436121957,640454.7473174665,309.00591767663013,402.02423592752257,1
39.23968944648611,33.53014348341131,42.71215752595491,916411.6634116019,1115260.5042080106,439165.2426819546,463457.6127699253,284.9123679750983,221.27605928309907,0
31.61186999003457,60.10030957964659,44.54889484172041,1094153.793181399,848006.7553443494,516079.7982541433,569556.1474761956,305.9373385102161,207.48020444621426,0
21.523598683160017,66.63494491718728,61.47774608985177,1014459.1785002034,955668.6757107176,661432.6624810264,563973.6514543578,350.4663707963617,339.7059069413341,0
30.15368617372527,43.25984867209606,40.32012719618001,1192518.9533453686,995609.7059992147,582412.4073011575,736425.7178346171,341.20623292983333,302.13956519321243,1
35.17259534421749,65.95508076451016,38.588843455839594,1051261.992098176,1152822.7945386225,614446.7556509377,505643.01321184984,322.564438788462,339.09805842013225,0
50.51672645851303,32.085091113258144,65.72422728529622,1157143.3355210782,1187839.0939634438,501292.52004374017,526580.8624108473,228.46479381688007,301.40209374816374,0
37.188515167261045,87.7506567963482,55.39596540419981,1080425.9967905285,1139265.4853984716,403954.91522006085,390552.11038823106,295.1554522976575,325.016945311362,1
23.643993916701934,51.40008219525403,67.40157067892301,698197.7323176883,1081194.021992288,494717.2560345915,581465.5257426358,297.9553632583003,264.74953402271274,0
37.26162809755492,50.53445424532875,68.54058900221804,965154.590054376,716377.5582831677,329729.8223820065,494102.360029513,388.51297352066996,241.47287760680638,0
44.49089350483969,59.96182125346388,49.6493422946299,1089319.475408059,895556.8909197144,647192.0247609895,349224.11909967416,321.8030262063042,218.49257347852824,0
30.01479784579593,62.552922140029345,47.04394478641929,1170377.0495578179,1081141.0523707888,522384.80980729114,370563.0840259434,297.0728500070838,303.41404581589416,0
53.49894817008475,41.71873185765434,50.016952137513066,857934.3000126778,1313168.3200627984,403896.18793318915,404845.9721258932,291.13660790148015,229.67392742858277,0
55.49985969621105,50.10515052122005,60.147192106228225,1072314.5641609954,641949.7026677873,551386.8921044185,379828.9533986498,283.05450163065296,230.9494840366225,0
47.991353573297374,50.7988711841963,38.085391029967326,1019804.865688174,877484.1895974985,528309.6862695771,556526.8805086318,311.52094291602793,257.02464603754834,0
33.46538986191525,38.740436854540405,63.09274773526309,937061.9860189531,1373112.2995788995,340224.76991504297,454147.83062406164,286.3538425978949,362.0883031599925,0
46.47307649231503,44.01844028380623,31.9606224558195,571016.109240175,963369.325615705,417125.46015503345,639442.2837960939,250.1749853590062,334.3940106604745,0
44.452592589439845,48.330309317228625,21.250594885489917,1126745.5036195142,1192720.4788964738,461805.8649120433,458886.4863293324,302.80049618794305,271.9756008975883,0
56.177588804476706,42.256778046024664,44.21378392538266,927330.6950090696,836983.1632263571,510392.58009532804,486457.4031048753,303.45636797529426,267.14081527617765,0
40.61748431757149,43.23398902650349,29.591056726382675,1002784.8589549167,1490364.6310947007,701018.2279265518,351700.1202948163,252.3141887428876,333.19364585119206,1
38.02308477561326,59.40985361751473,46.3663646702205,989896.0042857248,1239936.5679566984,594084.0023297003,443269.58561924566,190.63008886501282,228.0744681178051,0
36.4303724296889,19.40561780776476,37.86448494169298,1349885.6831767245,1054990.5055831182,365821.16630473896,428062.2700788465,195.23737571207397,332.73297755221716,0
43.00511569985355,31.94304348285721,38.86467218151793,1238472.7419073125,1070426.7273040456,620379.9584529491,406404.1395717267,315.98928718146715,279.78339513158016,0
27.364820122131796,66.86557255048788,52.47223327842336,1192014.4876130794,816441.0954905587,601827.3812409997,536621.0119207541,301.2488725616293,297.2481757570989,0
33.2071824533123,62.86997199761248,54.11200173527524,924187.1218323205,1282967.9117617542,501081.95650183153,463542.21303980245,375.67765485857507,225.5806899278326,0
24.643869710824767,68.13843342736808,53.85654746263684,1013126.0653721496,1103363.2040174631,536252.7841160021,634373.3780009067,293.9313152512857,283.21422247577607,0
47.365822257303435,36.94737880266369,25.44902211077136,1094620.063505528,900845.4087740709,488796.8141634608,505801.31734176923,281.85771533511956,390.8036308556749,0
22.467118484074227,43.05847546180734,42.71581608973148,800743.3195018104,1201780.283063065,585870.5230159224,454202.77057381556,382.9976650416411,342.4683568647713,0
41.90967445397718,48.38354438006327,67.19425810183427,1131253.2273181076,755654.0211124753,462551.32149008865,298155.4015724132,302.66143943393524,282.45967681550184,0
